vào	E	B-PP	O
năm	N	B-NP	O
2010	M	B-NP	O
và	C	O	O
cho	E	B-PP	O
100%	M	B-NP	O
dân_số	N	B-NP	O
vào	E	B-PP	O
năm	N	B-NP	O
2020	M	B-NP	O
thì	C	O	O
phải	V	B-VP	O
có	V	B-VP	O
ba	M	B-NP	O
yếu_tố	N	B-NP	O
:	CH	O	O
tạo	V	B-VP	O
ra	V	B-VP	O
nhiều	A	B-AP	O
hơn	A	B-AP	O
nữa	R	O	O
các	L	B-NP	O
nguồn	N	B-NP	O
đầu_tư	V	B-VP	O
trong	E	B-PP	O
và	C	O	O
ngoài	E	B-PP	O
nước	N	B-NP	O
,	CH	O	O
xác_định	V	B-VP	O
ưu_tiên	V	B-VP	O
về	E	B-PP	O
xây_dựng	V	B-VP	O
năng_lực	N	B-NP	O
ở	E	B-PP	O
những	L	B-NP	O
nơi	N	B-NP	O
có	V	B-VP	O
nhu_cầu	N	B-NP	O
nước	N	B-NP	O
lớn	A	B-AP	O
nhất	A	B-AP	O
,	CH	O	O
huy_động	V	B-VP	O
nhiều	A	B-AP	O
đối_tượng	N	B-NP	O
tham_gia	V	B-VP	O
thực_hiện	V	B-VP	O
phương_thức	N	B-NP	O
quản_lý	V	B-VP	O
tài_nguyên	N	B-NP	O
nước	N	B-NP	O
.	CH	O	O

Phát_biểu	V	B-VP	O
tại	E	B-PP	O
hội_nghị	N	B-NP	O
sơ_kết	V	B-VP	O
ba	M	B-NP	O
năm	N	B-NP	O
công_tác	N	B-NP	O
phòng_chống	V	B-VP	O
ma_tuý	N	B-NP	O
,	CH	O	O
AIDS	Ny	B-NP	O
và	C	O	O
mại_dâm	V	B-VP	O
,	CH	O	O
tổ_chức	V	B-VP	O
trong	E	B-PP	O
hai	M	B-NP	O
ngày	N	B-NP	O
22	M	B-NP	O
và	C	O	O
23	M	B-NP	O
-	M	B-NP	O
3	M	B-NP	O
tại	E	B-PP	O
Hà_Nội	Np	B-NP	B-LOC
,	CH	O	O
Bộ_trưởng	N	B-NP	O
Bộ	N	B-NP	B-ORG
Lao_động	N	I-NP	I-ORG
-	CH	I-NP	I-ORG
thương_binh	N	I-NP	I-ORG
&	CH	I-NP	I-ORG
xã_hội	N	I-NP	I-ORG
Nguyễn	Np	B-NP	B-PER
Thị	Np	I-NP	I-PER
Hằng	Np	I-NP	I-PER
cho	V	B-VP	O
biết	V	B-VP	O
hiện	N	B-NP	O
cả	P	B-NP	O
nước	N	B-NP	O
có	V	B-VP	O
36.000	M	B-NP	O
người	N	B-NP	O
mại_dâm	V	B-VP	O
,	CH	O	O
cùng	C	O	O
gần	A	B-AP	O
3.200	M	B-NP	O
đối_tượng	N	B-NP	O
chủ_chứa	N	B-NP	O
,	CH	O	O
gần	A	B-AP	O
1.100	M	B-NP	O
môi_giới	N	B-NP	O
mại_dâm	V	B-VP	O
và	C	O	O
7.000	M	B-NP	O
tiếp_viên	N	B-NP	O
trong	E	B-PP	O
các	L	B-NP	O
cơ_sở	N	B-NP	O
kinh_doanh	V	B-VP	O
dịch_vụ	N	B-NP	O
,	CH	O	O
khách_sạn	N	B-NP	O
nhà_hàng	N	B-NP	O
có	V	B-VP	O
biểu_hiện	V	B-VP	O
nghi_vấn	V	B-VP	O
hoạt_động	V	B-VP	O
mại_dâm	V	B-VP	O
.	CH	O	O

Gái	N	B-NP	O
bán_dâm	V	B-VP	O
chủ_yếu	A	B-AP	O
trong	E	B-PP	O
lứa	N	B-NP	O
tuổi	N	B-NP	O
18	M	B-NP	O
-	CH	O	O
30	M	B-NP	O
,	CH	O	O
phần_lớn	N	B-NP	O
là	V	B-VP	O
ít	A	B-AP	O
học	V	B-VP	O
,	CH	O	O
nghèo_khó	A	B-AP	O
,	CH	O	O
còn	C	O	O
lại	R	O	O
khoảng	N	B-NP	O
15%	M	B-NP	O
lười	A	B-AP	O
lao_động	V	B-VP	O
,	CH	O	O
đua_đòi	V	B-VP	O
ăn_diện	V	B-VP	O
và	C	O	O
tự_nguyện	V	B-VP	O
đi	V	B-VP	O
vào	E	B-PP	O
con	Nc	B-NP	O
đường	N	B-NP	O
bán_dâm	V	B-VP	O
.	CH	O	O

"	CH	O	O
Tệ_nạn	N	B-NP	O
mại_dâm	V	B-VP	O
vẫn	R	O	O
đang	R	O	O
diễn_biến	V	B-VP	O
phức_tạp	A	B-AP	O
,	CH	O	O
riêng	T	O	O
TP.	Ny	B-NP	B-LOC
HCM	Np	I-NP	I-LOC
có	V	B-VP	O
tới	T	O	O
10.000	M	B-NP	O
gái	N	B-NP	O
bán_dâm	V	B-VP	O
,	CH	O	O
đối_tượng	N	B-NP	O
mua_dâm	V	B-VP	O
vẫn	R	O	O
tăng	V	B-VP	O
,	CH	O	O
nhiều	A	B-AP	O
người	N	B-NP	O
mua_dâm	V	B-VP	O
là	V	B-VP	O
cán_bộ	N	B-NP	O
công_chức	N	B-NP	O
"	CH	O	O
-	CH	O	O
bà	Nc	B-NP	O
Hằng	Np	B-NP	B-PER
nhấn_mạnh	V	B-VP	O
.	CH	O	O

Về	E	B-PP	O
phòng_chống	V	B-VP	O
tội_phạm	N	B-NP	O
ma_tuý	N	B-NP	O
,	CH	O	O
trong	E	B-PP	O
ba	M	B-NP	O
năm	N	B-NP	O
qua	V	B-VP	O
số	N	B-NP	O
người	N	B-NP	O
nghiện	V	B-VP	O
tăng	V	B-VP	O
ở	E	B-PP	O
53	M	B-NP	O
/	CH	O	O
64	M	B-NP	O
tỉnh_thành	N	B-NP	O
,	CH	O	O
chỉ	T	O	O
40%	M	B-NP	O
người	N	B-NP	O
nghiện	V	B-VP	O
được	V	B-VP	O
đưa	V	B-VP	O
đi	V	B-VP	O
cai_nghiện	V	B-VP	O
tập_trung	V	B-VP	O
.	CH	O	O

Trong	E	B-PP	O
các	L	B-NP	O
trường_học	N	B-NP	O
đã	R	O	O
phát_hiện	V	B-VP	O
652	M	B-NP	O
học_sinh	N	B-NP	O
và	C	O	O
229	M	B-NP	O
giáo_viên	N	B-NP	O
nghiện	V	B-VP	O
ma_tuý	N	B-NP	O
.	CH	O	O

"	CH	O	O
Đáng	V	B-VP	O
buồn	A	B-AP	O
là	V	B-VP	O
tỉ_lệ	N	B-NP	O
tái_nghiện	V	B-VP	O
còn	R	O	O
cao	A	B-AP	O
ở	E	B-PP	O
hầu_hết	R	O	O
các	L	B-NP	O
địa_phương	N	B-NP	O
,	CH	O	O
điều_tra	V	B-VP	O
tại	E	B-PP	O
Hà_Nội	Np	B-NP	B-LOC
năm	N	B-NP	O
2003	M	B-NP	O
tỉ_lệ	N	B-NP	O
tái_nghiện	V	B-VP	O
sau	N	B-NP	O
một	M	B-NP	O
năm	N	B-NP	O
cai	V	B-VP	O
là	V	B-VP	O
90%	M	B-NP	O
,	CH	O	O
sau	N	B-NP	O
hai	M	B-NP	O
năm	N	B-NP	O
cai	V	B-VP	O
là	V	B-VP	O
95%	M	B-NP	O
,	CH	O	O
sau	N	B-NP	O
ba	M	B-NP	O
năm	N	B-NP	O
là	V	B-VP	O
...	CH	O	O
98	M	B-NP	O
-	CH	O	O
100%	M	B-NP	O
"	CH	O	O
-	CH	O	O
Thứ_trưởng	N	B-NP	O
Bộ	N	B-NP	B-ORG
Công_an	N	I-NP	I-ORG
Lê	Np	B-NP	B-PER
Thế	Np	I-NP	I-PER
Tiệm	Np	I-NP	I-PER
cho	V	B-VP	O
biết	V	B-VP	O
.	CH	O	O

Trong	E	B-PP	O
khi	N	B-NP	O
đó	P	B-NP	O
số	N	B-NP	O
người	N	B-NP	O
nhiễm	V	B-VP	O
HIV	Ny	B-NP	O
tại	E	B-PP	O
VN	Ny	B-NP	B-LOC
vẫn	R	O	O
tiếp_tục	V	B-VP	O
gia_tăng	V	B-VP	O
.	CH	O	O

Riêng	T	O	O
năm	N	B-NP	O
2003	M	B-NP	O
cả	P	B-NP	O
nước	N	B-NP	O
có	V	B-VP	O
trên	N	B-NP	O
16.000	M	B-NP	O
người	N	B-NP	O
nhiễm	V	B-VP	O
HIV	Ny	B-NP	O
mới	R	O	O
được	V	B-VP	O
phát_hiện	V	B-VP	O
,	CH	O	O
nâng	V	B-VP	O
tổng_số	N	B-NP	O
người	N	B-NP	O
nhiễm	V	B-VP	O
đã	R	O	O
được	V	B-VP	O
phát_hiện	V	B-VP	O
trên	E	B-PP	O
toàn_quốc	N	B-NP	O
lên	V	B-VP	O
gần	A	B-AP	O
80.000	M	B-NP	O
người	N	B-NP	O
,	CH	O	O
phần_lớn	N	B-NP	O
trong	E	B-PP	O
số	N	B-NP	O
này	P	B-NP	O
là	V	B-VP	O
thanh_niên	N	B-NP	O
20	M	B-NP	O
-	CH	O	O
29	M	B-NP	O
tuổi	N	B-NP	O
.	CH	O	O

Sáng	N	B-NP	O
21-3	M	B-NP	O
,	CH	O	O
ông	Nc	B-NP	O
Hoàng	Np	B-NP	B-PER
Tuấn	Np	I-NP	I-PER
Việt	Np	I-NP	I-PER
-	CH	O	O
chi_cục_trưởng	N	B-NP	O
Chi_cục	N	B-NP	B-ORG
Hải_quan	N	I-NP	I-ORG
cửa_khẩu	N	I-NP	I-ORG
cảng	N	I-NP	I-ORG
sân_bay	N	I-NP	I-ORG
Vũng_Tàu	Np	I-NP	I-ORG
-	CH	O	O
đã	R	O	O
ký	V	B-VP	O
lệnh	N	B-NP	O
kiểm_tra	V	B-VP	O
hành_chính	N	B-NP	O
đối_với	E	B-PP	O
tàu	N	B-NP	O
Hồ	Np	I-NP	B-LOC
Tây	Np	I-NP	I-LOC
1	M	I-NP	O
của	E	B-PP	O
Công_ty	N	B-NP	B-ORG
TNHH	Ny	I-NP	I-ORG
thương_mại	N	I-NP	I-ORG
vận_tải	V	I-NP	I-ORG
biển	N	I-NP	I-ORG
An_Lai	Np	I-NP	I-ORG
(	CH	O	O
có	V	B-VP	O
địa_chỉ	N	B-NP	O
tại	E	I-NP	O
31	M	B-NP	B-LOC
E5	Ny	I-NP	I-LOC
Chu	Np	I-NP	I-LOC
Văn	Np	I-NP	I-LOC
An	Np	I-NP	I-LOC
,	CH	O	O
P.	Ny	B-NP	B-LOC
26	M	I-NP	I-LOC
,	CH	O	O
Q.	Ny	B-NP	B-LOC
Bình_Thạnh	Np	I-NP	I-LOC
,	CH	O	O
TP.	Ny	B-NP	B-LOC
HCM	Np	I-NP	I-LOC
)	CH	O	O
do	E	B-PP	O
Trần	Np	B-NP	B-PER
Văn	Np	I-NP	I-PER
Sơn	Np	I-NP	I-PER
làm	V	B-VP	O
thuyền_trưởng	N	B-NP	O
.	CH	O	O

Các	L	B-NP	O
nhân_viên	N	B-NP	O
kiểm_tra	V	B-VP	O
đã	R	O	O
phát_hiện	V	B-VP	O
tàu	N	B-NP	O
này	P	B-NP	O
chở	V	B-VP	O
nhiều	A	B-AP	O
hàng	N	B-NP	O
điện_máy	N	B-NP	O
cũ	A	B-AP	O
với	E	B-PP	O
số_lượng	N	B-NP	O
khá	R	O	O
lớn	A	B-AP	O
gồm	V	B-VP	O
:	CH	O	O
tủ_lạnh	N	B-NP	O
,	CH	O	O
máy_giặt	N	B-NP	O
,	CH	O	O
loa_thùng	N	B-NP	O
và	C	O	O
ampli	FW	B-NP	O
.	CH	O	O

Lập_tức	R	O	O
các	L	B-NP	O
mặt_hàng	N	B-NP	O
trên	N	B-NP	O
bị	V	B-VP	O
lập	V	B-VP	O
biên_bản	N	B-NP	O
thu_giữ	V	B-VP	O
.	CH	O	O

Chiều	N	B-NP	O
22-3	M	B-NP	O
các	L	B-NP	O
cán_bộ	N	B-NP	O
có	V	B-VP	O
trách_nhiệm	N	B-NP	O
của	E	B-PP	O
hải_quan	N	B-NP	O
cho	V	B-VP	O
biết	V	B-VP	O
vẫn	R	O	O
đang	R	O	O
tiếp_tục	V	B-VP	O
kiểm_tra	V	B-VP	O
lập	V	B-VP	O
biên_bản	N	B-NP	O
thu_giữ	V	B-VP	O
các	L	B-NP	O
mặt_hàng	N	B-NP	O
trên	N	B-NP	O
nên	C	O	O
chưa_thể	R	O	O
công_bố	V	B-VP	O
số_lượng	N	B-NP	O
chính_thức	A	B-AP	O
.	CH	O	O

Ông	Nc	B-NP	O
Nguyễn	Np	B-NP	B-PER
Thế	Np	I-NP	I-PER
Khanh	Np	I-NP	I-PER
,	CH	O	O
chi_cục_phó	N	B-NP	O
,	CH	O	O
cho	V	B-VP	O
biết	V	B-VP	O
đây	P	B-NP	O
là	V	B-VP	O
những	L	B-NP	O
mặt_hàng	N	B-NP	O
điện_tử	N	B-NP	O
cũ	A	B-AP	O
đã	R	O	O
có	V	B-VP	O
qui_định	N	B-NP	O
cấm	V	B-VP	O
nhập_khẩu	V	B-VP	O
dưới	E	B-PP	O
mọi	L	B-NP	O
hình_thức	N	B-NP	O
.	CH	O	O

Tại	E	B-PP	O
Công_ty	N	B-NP	B-ORG
Thương_mại	N	I-NP	I-ORG
xuất_nhập_khẩu	V	I-NP	I-ORG
Bình_Phước	Np	I-NP	I-ORG
,	CH	O	O
từ	E	B-PP	O
ngày	N	B-NP	O
17-3-2004	M	B-NP	O
đến	E	B-PP	O
nay	P	B-NP	O
đã	R	O	O
có	V	B-VP	O
17	M	B-NP	O
lao_động	N	B-NP	O
trở_về	V	B-VP	O
từ	E	B-PP	O
Malaysia	Np	B-NP	B-LOC
vì	E	B-PP	O
không	R	O	O
có	V	B-VP	O
việc_làm	N	B-NP	O
và	C	O	O
vì	E	B-PP	O
công_ty	N	B-NP	O
không	R	O	O
thực_hiện	V	B-VP	O
đúng	A	B-AP	O
hợp_đồng	N	B-NP	O
như	C	O	O
đã	R	O	O
cam_kết	V	B-VP	O
.	CH	O	O

Trong	E	B-PP	O
số	N	B-NP	O
đó	P	B-NP	O
,	CH	O	O
một	M	B-NP	O
lao_động	N	B-NP	O
phải	V	B-VP	O
đi	V	B-VP	O
về	V	B-VP	O
bằng	E	B-PP	O
đường_bộ	N	B-NP	O
,	CH	O	O
vượt	V	B-VP	O
qua	V	B-VP	O
các	L	B-NP	O
cửa_khẩu	N	B-NP	B-LOC
Thái_Lan	Np	I-NP	I-LOC
,	CH	O	O
Campuchia	Np	B-NP	B-LOC
,	CH	O	O
trở_về	V	B-VP	O
VN	Np	B-NP	B-LOC
sau	N	B-NP	O
cuộc	N	B-NP	O
hành_trình	N	B-NP	O
gian_khổ	A	B-AP	O
.	CH	O	O

Hợp_đồng	N	B-NP	O
lao_động	N	B-NP	O
được	V	B-VP	O
thực_hiện	V	B-VP	O
từ	E	B-PP	O
tháng	N	B-NP	O
8-2003	M	B-NP	O
,	CH	O	O
thời_hạn	N	B-NP	O
36	M	B-NP	O
tháng	N	B-NP	O
với	E	B-PP	O
loại	N	B-NP	O
công_việc	N	B-NP	O
là	V	B-VP	O
công_nhân	N	B-NP	O
xây_dựng	V	B-VP	O
.	CH	O	O

Tuy_nhiên	C	O	O
theo	V	B-VP	O
các	L	B-NP	O
lao_động	N	B-NP	O
này	P	B-NP	O
,	CH	O	O
bảy	M	B-NP	O
tháng	N	B-NP	O
qua	V	B-VP	O
họ	P	B-NP	O
chỉ	R	O	O
có	V	B-VP	O
việc_làm	N	B-NP	O
ít	A	B-AP	O
ngày	N	B-NP	O
,	CH	O	O
không	R	O	O
có	V	B-VP	O
lương	N	B-NP	O
,	CH	O	O
bị	V	B-VP	O
chuyển_nhượng	V	B-VP	O
,	CH	O	O
"	CH	O	O
bán	V	B-VP	O
"	CH	O	O
qua_lại	V	B-VP	O
giữa	E	B-PP	O
nhiều	A	B-AP	O
nhà	N	B-NP	O
môi_giới	V	B-VP	O
,	CH	O	O
không	R	O	O
được	V	B-VP	O
giải_quyết	V	B-VP	O
khi	N	B-NP	O
bị	V	B-VP	O
tai_nạn	N	B-NP	O
lao_động	N	B-NP	O
,	CH	O	O
6	M	B-NP	O
người	N	B-NP	O
đã	R	O	O
nếm	V	B-VP	O
mùi	N	B-NP	O
"	CH	O	O
tù_tội	V	B-VP	O
"	CH	O	O
.	CH	O	O

Với	E	B-PP	O
tiền	N	B-NP	O
phí	N	B-NP	O
dịch_vụ	N	B-NP	O
trên	N	B-NP	O
1.000	M	B-NP	O
USD	Nu	B-NP	O
/	CH	O	O
người	N	B-NP	O
,	CH	O	O
công_ty	N	B-NP	O
cho	V	B-VP	O
biết	V	B-VP	O
đã	R	O	O
chi	V	B-VP	O
nhiều	A	B-AP	O
khoản	N	B-NP	O
phí	N	B-NP	O
môi_giới	N	B-NP	O
và	C	O	O
chưa	R	O	O
có	V	B-VP	O
hướng	N	B-NP	O
giải_quyết	V	B-VP	O
cho	E	B-PP	O
số	N	B-NP	O
lao_động	N	B-NP	O
này	P	B-NP	O
khi	N	B-NP	O
họ	P	B-NP	O
không	R	O	O
có	V	B-VP	O
một	M	B-NP	O
đồng	Nu	B-NP	O
tiền_lương	N	B-NP	O
nào	P	B-NP	O
trong	E	B-PP	O
những	L	B-NP	O
ngày	N	B-NP	O
vất_vả	A	B-AP	O
nơi	N	B-NP	O
xứ	N	B-NP	O
lạ	A	B-AP	O
.	CH	O	O

Văn_phòng	N	B-NP	O
Ngân_hàng	N	B-NP	B-ORG
thế_giới	N	I-NP	I-ORG
(	CH	O	O
WB	Ny	B-NP	B-ORG
)	CH	O	O
tại	E	B-PP	O
VN	Np	B-NP	B-LOC
cho	V	B-VP	O
biết	V	B-VP	O
từ	E	B-PP	O
ngày	N	B-NP	O
25	M	B-NP	O
-	CH	O	O
27/3	M	B-NP	O
,	CH	O	O
tại	E	B-PP	O
Thượng_Hải	Np	B-NP	B-LOC
(	CH	O	O
Trung_Quốc	Np	B-NP	B-LOC
)	CH	O	O
WB	Np	B-NP	B-ORG
và	C	O	O
chính_phủ	N	B-NP	O
TQ	Np	B-NP	B-LOC
sẽ	R	O	O
tổ_chức	V	B-VP	O
hội_nghị	N	B-NP	O
tri_thức	N	B-NP	O
toàn_cầu	N	B-NP	O
nhằm	V	B-VP	O
thúc_giục	V	B-VP	O
giảm	V	B-VP	O
nghèo	A	B-AP	O
nhanh	A	B-AP	O
hơn	A	B-AP	O
ở	E	B-PP	O
qui_mô	N	B-NP	O
lớn	A	B-AP	O
.	CH	O	O

Hội_nghị	N	B-NP	O
này	P	B-NP	O
sẽ	R	O	O
qui_tụ	V	B-VP	O
khoảng	A	B-AP	O
600	M	B-NP	O
đại_biểu	N	B-NP	O
cùng	C	O	O
nghiên_cứu	V	B-VP	O
hàng_loạt	N	B-NP	O
các	L	B-NP	O
trường_hợp	N	B-NP	O
cụ_thể	A	B-AP	O
minh_hoạ	V	B-VP	O
những	L	B-NP	O
mô_hình	N	B-NP	O
thành_công	V	B-VP	O
và	C	O	O
chưa	R	O	O
thành_công	V	B-VP	O
,	CH	O	O
chỉ	V	B-VP	O
rõ	A	B-AP	O
những	L	B-NP	O
cách	N	B-NP	O
tiếp_cận	V	B-VP	O
thực_sự	A	B-AP	O
có	V	B-VP	O
hiệu_quả	N	B-NP	O
trong	E	B-PP	O
giảm	V	B-VP	O
nghèo	A	B-AP	O
ở	E	B-PP	O
qui_mô	N	B-NP	O
lớn	A	B-AP	O
trong	E	B-PP	O
nhiều	L	B-NP	O
khung_cảnh	N	B-NP	O
kinh_tế	N	B-NP	O
,	CH	O	O
xã_hội	N	B-NP	O
và	C	O	O
định_chế	N	B-NP	O
.	CH	O	O

Đây	P	B-NP	O
là	V	B-VP	O
lần	N	B-NP	O
đầu_tiên	A	B-AP	O
các	L	B-NP	O
nhà	N	B-NP	O
thực_hiện	V	B-VP	O
và	C	O	O
lập	V	B-VP	O
chính_sách	N	B-NP	O
ở	E	B-PP	O
các	L	B-NP	O
nước	N	B-NP	O
đang	R	O	O
phát_triển	V	B-VP	O
tập_trung	V	B-VP	O
tại	E	B-PP	O
một	M	B-NP	O
hội_nghị	N	B-NP	O
quốc_tế	N	B-NP	O
chia_sẻ	V	B-VP	O
kinh_nghiệm	N	B-NP	O
,	CH	O	O
chuyên_môn	N	B-NP	O
,	CH	O	O
phân_tích	V	B-VP	O
các	L	B-NP	O
hiệu_quả	N	B-NP	O
,	CH	O	O
nghiên_cứu	V	B-VP	O
70	M	B-NP	O
trường_hợp	N	B-NP	O
giảm	V	B-VP	O
nghèo	A	B-AP	O
và	C	O	O
tìm	V	B-VP	O
ra	V	B-VP	O
những	L	B-NP	O
yếu_tố	N	B-NP	O
làm_nên	V	B-VP	O
thành_công	N	B-NP	O
này	P	B-NP	O
.	CH	O	O

Trường_hợp	N	B-NP	O
nghiên_cứu	V	B-VP	O
của	E	B-PP	O
VN	Np	B-NP	B-LOC
mang	V	B-VP	O
tựa_đề	N	B-NP	O
"	CH	O	O
tác_động	N	B-NP	O
của	E	B-PP	O
phát_triển	V	B-VP	O
cơ_sở_hạ_tầng	N	B-NP	O
đối_với	E	B-PP	O
giảm	V	B-VP	O
nghèo	A	B-AP	O
nông_thôn	N	B-NP	O
"	CH	O	O
.	CH	O	O

Các	L	B-NP	O
trường_hợp	N	B-NP	O
nghiên_cứu	V	B-VP	O
này	P	B-NP	O
sẽ	R	O	O
được	V	B-VP	O
trình_bày	V	B-VP	O
và	C	O	O
thảo_luận	V	B-VP	O
thông_qua	V	B-VP	O
20	M	B-NP	O
hội_nghị	N	B-NP	O
truyền_hình	N	B-NP	O
có	V	B-VP	O
sự	N	B-NP	O
tham_gia	V	B-VP	O
của	E	B-PP	O
các	L	B-NP	O
quốc_gia	N	B-NP	O
,	CH	O	O
những	L	B-NP	O
cuộc	N	B-NP	O
đối_thoại	V	B-VP	O
trực_tuyến	A	B-AP	O
...	CH	O	O

Hàng	R	O	O
trăm	M	B-NP	O
hộ	N	B-NP	O
dân	N	B-NP	O
Phú_Yên	Np	B-NP	B-LOC
vừa	R	O	O
nhận	V	B-VP	O
được	R	O	O
thông_báo	N	B-NP	O
trả	V	B-VP	O
lại	V	B-VP	O
tiền	N	B-NP	O
sử_dụng	V	B-VP	O
350	M	B-NP	O
ha	Nu	B-NP	O
đất	N	B-NP	O
đã	R	O	O
cấp	V	B-VP	O
sổ_đỏ	N	B-NP	O
ở	E	B-PP	O
các	L	B-NP	O
khu	N	B-NP	O
dân_cư	N	B-NP	O
mới	A	B-AP	O
xã	N	B-NP	B-LOC
Xuân_Hải	Np	I-NP	I-LOC
,	CH	O	O
Sông_Cầu	Np	B-NP	B-LOC
.	CH	O	O

Cách	V	B-VP	O
đây	P	B-NP	O
hơn	A	B-AP	O
ba	M	B-NP	O
năm	N	B-NP	O
,	CH	O	O
vào	E	B-PP	O
khoảng	N	B-NP	O
tháng	N	B-NP	O
10	M	B-NP	O
,	CH	O	O
11-2000	M	B-NP	O
,	CH	O	O
khi	N	B-NP	O
con	Nc	B-NP	O
đường	N	B-NP	O
Qui_Nhơn	Np	B-NP	B-LOC
-	CH	O	O
Sông_Cầu	Np	B-NP	B-LOC
vừa	R	O	O
bắt_đầu	V	B-VP	O
manh_nha	V	B-VP	O
hình_thành	V	B-VP	O
,	CH	O	O
nhiều	A	B-NP	O
người	N	B-NP	O
có	V	B-VP	O
thông_tin	N	B-NP	O
sớm	A	B-AP	O
nhất	A	B-AP	O
về	E	B-PP	O
việc	N	B-NP	O
giao	V	B-VP	O
đất	N	B-NP	O
ở	V	B-VP	O
tại	E	B-PP	O
khu	N	B-NP	O
qui_hoạch	V	B-VP	O
dân_cư	N	B-NP	O
mới	A	B-AP	O
tại	E	B-PP	O
xã	N	B-NP	B-LOC
Xuân_Hải	Np	I-NP	I-LOC
,	CH	O	O
huyện	N	B-NP	B-LOC
Sông_Cầu	Np	I-NP	I-LOC
,	CH	O	O
tỉnh	N	B-NP	B-LOC
Phú_Yên	Np	I-NP	I-LOC
.	CH	O	O

Họ	P	B-NP	O
lập_tức	R	O	O
thông_báo	V	B-VP	O
với	E	B-PP	O
người_thân	N	B-NP	O
và	C	O	O
bạn_bè	N	B-NP	O
đến	V	B-VP	O
nộp	V	B-VP	O
đơn	N	B-NP	O
xin	V	B-VP	O
mua	V	B-VP	O
đất	N	B-NP	O
xây_dựng	V	B-VP	O
.	CH	O	O

Chỉ	R	O	O
trong	E	B-PP	O
một	M	B-NP	O
thời_gian	N	B-NP	O
ngắn	A	B-AP	O
,	CH	O	O
hàng	R	O	O
trăm	M	B-NP	O
hồ_sơ	N	B-NP	O
xin	V	B-VP	O
giao	V	B-VP	O
(	CH	O	O
mua	V	B-VP	O
)	CH	O	O
đất	N	B-NP	O
của	E	B-PP	O
người	N	B-NP	O
dân	N	B-NP	O
từ	E	B-PP	O
thành_phố	N	B-NP	B-LOC
Qui_Nhơn	Np	I-NP	I-LOC
(	CH	O	O
Bình_Định	Np	B-NP	B-LOC
)	CH	O	O
và	C	O	O
huyện	N	B-NP	B-LOC
Sông_Cầu	Np	I-NP	I-LOC
(	CH	O	O
Phú_Yên	Np	B-NP	B-LOC
)	CH	O	O
đã	R	O	O
được	V	B-VP	O
UBND	Ny	B-NP	B-ORG
huyện	N	I-NP	I-ORG
Sông_Cầu	Np	I-NP	I-ORG
xem_xét	V	B-VP	O
và	C	O	O
ra	V	B-VP	O
quyết_định	N	B-NP	O
cấp	V	B-VP	O
đất	N	B-NP	O
theo	E	B-PP	O
quyết_định	N	B-NP	O
số	N	B-NP	O
2554	M	B-NP	O
/	CH	O	O
QĐ	Ny	B-NP	O
-	CH	O	O
UB	Ny	B-NP	O
ngày	N	B-NP	O
5-10-2000	M	B-NP	O
của	E	B-PP	O
UBND	Ny	B-NP	B-ORG
tỉnh	N	I-NP	I-ORG
Phú_Yên	Np	I-NP	I-ORG
.	CH	O	O

Thủ_tục	N	B-NP	O
quan_trọng	A	B-AP	O
nhất	A	B-AP	O
cũng	R	O	O
được	V	B-VP	O
hoàn_tất	V	B-VP	O
,	CH	O	O
đó	P	B-NP	O
là	V	B-VP	O
giấy	N	B-NP	O
chứng_nhận	V	B-VP	O
quyền	N	B-NP	O
sử_dụng	V	B-VP	O
đất	N	B-NP	O
,	CH	O	O
còn	R	O	O
gọi	V	B-VP	O
là	C	O	O
sổ_đỏ	N	B-NP	O
,	CH	O	O
đã	R	O	O
được	V	B-VP	O
UBND	Ny	B-NP	B-ORG
huyện	N	I-NP	I-ORG
Sông_Cầu	Np	I-NP	I-ORG
cấp	V	B-VP	O
.	CH	O	O

Được	V	B-VP	O
biết	V	B-VP	O
,	CH	O	O
dự_án	N	B-NP	O
qui_hoạch	V	B-VP	O
phát_triển	V	B-VP	O
khu	N	B-NP	O
dân_cư	N	B-NP	O
mới	A	B-AP	O
tại	E	B-PP	O
xã	N	B-NP	B-LOC
Xuân_Hải	Np	I-NP	I-LOC
được	V	B-VP	O
đầu_tư	V	B-VP	O
theo	E	B-PP	O
phương_thức	N	B-NP	O
chuyển_giao	V	B-VP	O
quyền	N	B-NP	O
sử_dụng	V	B-VP	O
đất	N	B-NP	O
xây_dựng	V	B-VP	O
nhà	N	B-NP	O
ở	V	B-VP	O
.	CH	O	O

Thực_chất	N	B-NP	O
là	V	B-VP	O
đổi	V	B-VP	O
đất	N	B-NP	O
lấy	V	B-VP	O
hạ_tầng	N	B-NP	O
.	CH	O	O

Dự_án	N	B-NP	O
này	P	B-NP	O
đã	R	O	O
được	V	B-VP	O
UBND	Ny	B-NP	B-ORG
tỉnh	N	I-NP	I-ORG
Phú_Yên	Np	I-NP	I-ORG
phê_duyệt	V	B-VP	O
và	C	O	O
giao	V	B-VP	O
cho	E	B-PP	O
UBND	Ny	B-NP	B-ORG
huyện	N	I-NP	I-ORG
Sông_Cầu	Np	I-NP	I-ORG
thực_hiện	V	B-VP	O
.	CH	O	O

Sơ_đồ	N	B-NP	O
qui_hoạch	N	B-NP	O
được	V	B-VP	O
chính_quyền	N	B-NP	O
sở_tại	A	B-AP	O
